SampleId	GROUP	Year	Image#	Group#	NObj	Type	AvgLumenArea	AvgLumenLength	AvgLumenWidth	AvgHorizontalPosition	AvgVerticalPosition	AvgLumenPerimeter	AvgLumenFormCoefficient	AvgLumenL/W	TotLumenArea	TotLumenLength	TotLumenWidth	TotLumenPerimeter	
3_nakD_2	CELL	2014	1	70	0	V	627.1300	22.1000	30.6000	1489.2313	2658.6512	11.9000	112.2000	146.2000	142.0635	0.3905	0.7222	
3_nakD_2	CELL	2014	1	71	0	V	722.5000	30.6000	27.2000	1492.3348	3428.3220	324.7000	96.0500	451.3500	110.9263	0.7379	1.1250	
3_nakD_2	CELL	2014	1	72	0	V	731.1700	27.2000	30.6000	1489.2739	3597.7913	116.4500	124.1000	267.7500	124.5488	0.5923	0.8889	
3_nakD_2	CELL	2014	1	73	0	V	317.9000	15.3000	20.4000	1486.2791	1810.3764	130.0500	7.6500	153.0000	72.0048	0.7705	0.7500	
3_nakD_2	CELL	2014	1	74	0	V	1205.1300	42.5000	34.0000	1502.4739	1981.8412	36.5500	104.5500	183.6000	165.4164	0.5535	1.2500	
3_nakD_2	CELL	2014	1	75	0	V	364.1400	18.7000	15.3000	1501.1944	2490.5270	4.2500	117.3000	140.2500	114.8184	0.3471	1.2222	
3_nakD_2	CELL	2014	1	76	0	V	560.6600	22.1000	23.8000	1509.6876	2383.1284	0.8500	119.8500	142.8000	99.2498	0.7152	0.9286	
3_nakD_2	CELL	2014	1	77	0	V	1184.9000	42.5000	35.7000	1517.2376	3292.7590	103.7000	112.2000	258.4000	155.6860	0.6143	1.1905	
3_nakD_2	CELL	2014	1	78	0	V	982.6000	34.0000	35.7000	1523.3500	1814.4100	8.5000	108.8000	151.3000	171.2546	0.4210	0.9524	
3_nakD_2	CELL	2014	1	79	0	V	910.3500	34.0000	34.0000	1555.7914	3763.0013	354.4500	84.1500	472.6000	144.0095	0.5516	1.0000	
3_nakD_2	CELL	2014	1	80	0	V	838.1000	32.3000	27.2000	1657.9221	2749.8731	77.3500	44.2000	153.8500	122.6027	0.7007	1.1875	
3_nakD_2	CELL	2014	1	81	0	V	378.5900	20.4000	20.4000	1709.8107	3426.8107	96.0500	9.3500	125.8000	77.8430	0.7851	1.0000	
3_nakD_3	GLOBAL	3_nakD_3.TIF	0.0000 0.0000	jt	16.2.2018 13:58:44	Regent Instruments Inc.  WinCELL Pro 2011a 	ObjKnownDim µm	1.700000 1.700000	0.0000	THD-177	A<300.0000 	CentreHV	N	0	Y 180.0000	10	294 1646 1926 2582	2014	1	B E	4267350.8800	2774.4000	1591.2000	96.84	4132376.3200	0.00	196.5200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	3.16	134778.0400	876.2024	30.9355	28.0388	134.9321	0.6267	1.1616	152	0.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0 0.0	0 0.0		AREA	30	0.0000 300.0000 600.0000 900.0000 1200.0000 1500.0000 1800.0000 2100.0000 2400.0000 2700.0000 3000.0000 3300.0000 3600.0000 3900.0000 4200.0000 4500.0000 4800.0000 5100.0000 5400.0000 5700.0000 6000.0000 6300.0000 6600.0000 6900.0000 7200.0000 7500.0000 7800.0000 8100.0000 8400.0000 8700.0000 inf.	0	47	51	22	15	8	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3_nakD_3	CELL	2014	1	1	0	V	621.3500	30.6000	27.2000	565.8153	4048.4986	26.3500	101.1500	158.1000	99.2498	0.7927	1.1250	
3_nakD_3	CELL	2014	1	2	0	V	644.4700	32.3000	23.8000	588.4287	4089.3233	36.5500	335.7500	404.6000	103.1420	0.7613	1.3571	
3_nakD_3	CELL	2014	1	3	0	V	488.4100	28.9000	20.4000	587.8781	3856.1030	37.4000	371.4500	437.7500	97.3038	0.6482	1.4167	
3_nakD_3	CELL	2014	1	4	0	V	442.1700	23.8000	20.4000	593.9222	3413.2333	41.6500	201.4500	266.9000	85.6273	0.7578	1.1667	
3_nakD_3	CELL	2014	1	5	0	V	332.3500	22.1000	15.3000	603.5148	3531.6096	46.7500	220.1500	289.0000	116.7645	0.3063	1.4444	
3_nakD_3	CELL	2014	1	6	0	V	682.0400	32.3000	27.2000	643.2627	3103.0186	63.7500	243.9500	340.0000	97.3038	0.9052	1.1875	
3_nakD_3	CELL	2014	1	7	0	V	502.8600	22.1000	25.5000	640.3040	3272.4805	63.7500	111.3500	197.2000	91.4655	0.7553	0.8667	
3_nakD_3	CELL	2014	1	8	0	V	661.8100	27.2000	27.2000	645.1017	3705.1908	66.3000	441.1500	534.6500	101.1959	0.8121	1.0000	
3_nakD_3	CELL	2014	1	9	0	V	445.0600	22.1000	22.1000	663.5409	3961.5961	71.4000	3.4000	96.9000	83.6812	0.7987	1.0000	
3_nakD_3	CELL	2014	1	10	0	V	456.6200	32.3000	17.0000	682.6899	4311.6627	84.1500	1126.2500	1242.7000	105.0881	0.5196	1.9000	
3_nakD_3	CELL	2014	1	11	0	V	326.5700	10.2000	22.1000	689.6133	3953.5381	4.2500	0.8500	15.3000	81.7351	0.6143	0.4615	
3_nakD_3	CELL	2014	1	12	0	V	742.7300	22.1000	11.9000	711.6319	3653.2339	95.2000	0.8500	118.1500	161.5242	0.3577	1.8571	
3_nakD_3	CELL	2014	1	13	0	V	534.6500	20.4000	18.7000	705.9411	4173.0405	97.7500	317.9000	436.0500	173.2007	0.2240	1.0909	
3_nakD_3	CELL	2014	1	14	0	V	439.2800	27.2000	20.4000	718.2947	3024.7026	102.8500	1271.6000	1401.6500	85.6273	0.7529	1.3333	
3_nakD_3	CELL	2014	1	15	0	V	583.7800	30.6000	23.8000	723.5941	3598.9589	104.5500	192.9500	328.1000	110.9263	0.5962	1.2857	
3_nakD_3	CELL	2014	1	16	0	V	736.9500	25.5000	32.3000	721.8133	2980.5200	104.5500	7.6500	137.7000	107.0341	0.8084	0.7895	
3_nakD_3	CELL	2014	1	17	0	V	393.0400	22.1000	22.1000	742.4625	3392.5125	116.4500	1135.6000	1274.1500	72.0048	0.9526	1.0000	
3_nakD_3	CELL	2014	1	18	0	V	693.6000	18.7000	15.3000	763.7817	2977.4367	5.1000	136.0000	159.8000	151.7939	0.3783	1.2222	
3_nakD_3	CELL	2014	1	19	0	V	598.2300	25.5000	25.5000	789.0792	4035.0116	138.5500	5.1000	169.1500	101.1959	0.7341	1.0000	
3_nakD_3	CELL	2014	1	20	0	V	719.6100	15.3000	15.3000	805.8137	4269.3896	145.3500	160.6500	321.3000	206.2839	0.2125	1.0000	
3_nakD_3	CELL	2014	1	21	0	V	433.5000	17.0000	23.8000	812.3053	3160.7760	150.4500	0.8500	168.3000	95.3577	0.5991	0.7143	
3_nakD_3	CELL	2014	1	22	0	V	346.8000	20.4000	6.8000	822.5733	4034.2983	5.9500	469.2000	495.5500	103.1420	0.4097	3.0000	
3_nakD_3	CELL	2014	1	23	0	V	916.1300	35.7000	30.6000	833.5845	3883.9476	158.1000	0.8500	194.6500	132.3331	0.6574	1.1667	
3_nakD_3	CELL	2014	1	24	0	V	933.4700	37.4000	27.2000	870.1053	2894.1842	134.3000	246.5000	418.2000	118.7106	0.8324	1.3750	
3_nakD_3	CELL	2014	1	25	0	V	1086.6400	37.4000	32.3000	889.5476	3275.7282	108.8000	1032.7500	1178.9500	147.9017	0.6242	1.1579	
3_nakD_3	CELL	2014	1	26	0	V	673.3700	23.8000	10.2000	953.7219	4219.5459	218.4500	1.7000	243.9500	196.5536	0.2190	2.3333	
3_nakD_3	CELL	2014	1	27	0	V	453.7300	25.5000	17.0000	962.1675	3689.3032	225.2500	859.3500	1110.1000	91.4655	0.6815	1.5000	
3_nakD_3	CELL	2014	1	28	0	V	650.2500	22.1000	18.7000	963.9378	3754.2724	225.2500	1.7000	249.0500	206.2839	0.1920	1.1818	
3_nakD_3	CELL	2014	1	29	0	V	679.1500	30.6000	22.1000	1023.8991	3418.2009	202.3000	991.1000	1224.0000	128.4410	0.5173	1.3846	
3_nakD_3	CELL	2014	1	30	0	V	569.3300	23.8000	27.2000	1030.7091	3247.9406	259.2500	4.2500	287.3000	91.4655	0.8552	0.8750	
3_nakD_3	CELL	2014	1	31	0	V	482.6300	28.9000	22.1000	1035.5749	2914.3192	260.9500	1015.7500	1305.6000	89.5195	0.7568	1.3077	
3_nakD_3	CELL	2014	1	32	0	V	456.6200	28.9000	17.0000	1034.9019	3679.3272	26.3500	735.2500	790.5000	93.4116	0.6576	1.7000	
3_nakD_3	CELL	2014	1	33	0	V	349.6900	22.1000	18.7000	1035.5248	3898.1702	91.8000	1114.3500	1228.2500	68.1126	0.9472	1.1818	
3_nakD_3	CELL	2014	1	34	0	V	410.3800	18.7000	25.5000	1053.5092	3984.1535	272.8500	2.5500	294.1000	79.7891	0.8100	0.7333	
3_nakD_3	CELL	2014	1	35	0	V	722.5000	34.0000	23.8000	1063.8328	2984.7920	136.0000	178.5000	348.5000	110.9263	0.7379	1.4286	
3_nakD_3	CELL	2014	1	36	0	V	375.7000	20.4000	23.8000	1057.6092	3244.5546	3.4000	158.9500	182.7500	73.9509	0.8633	0.8571	
3_nakD_3	CELL	2014	1	37	0	V	335.2400	18.7000	22.1000	1063.8776	4160.0759	166.6000	146.2000	331.5000	83.6812	0.6016	0.8462	
3_nakD_3	CELL	2014	1	38	0	V	777.4100	30.6000	25.5000	1072.3019	3537.4599	0.8500	1018.3000	1049.7500	120.6566	0.6711	1.2000	
3_nakD_3	CELL	2014	1	39	0	V	641.5800	27.2000	25.5000	1080.8401	3980.7185	3.4000	938.4000	969.0000	108.9802	0.6788	1.0667	
3_nakD_3	CELL	2014	1	40	0	V	1170.4500	39.1000	37.4000	1135.3104	4282.3042	150.4500	195.5000	385.0500	145.9556	0.6904	1.0455	
3_nakD_3	CELL	2014	1	41	0	V	589.5600	25.5000	28.9000	1136.7083	3599.9000	192.9500	92.6500	311.1000	118.7106	0.5257	0.8824	
3_nakD_3	CELL	2014	1	42	0	V	1210.9100	47.6000	34.0000	1159.3270	3094.6857	238.8500	283.0500	569.5000	192.6614	0.4100	1.4000	
3_nakD_3	CELL	2014	1	43	0	V	791.8600	35.7000	27.2000	1201.9310	3350.8551	342.5500	529.5500	907.8000	120.6566	0.6835	1.3125	
3_nakD_3	CELL	2014	1	44	0	V	656.0300	32.3000	22.1000	1251.2374	2835.6300	368.0500	397.8000	798.1500	112.8724	0.6471	1.4615	
3_nakD_3	CELL	2014	1	45	0	V	858.3300	42.5000	20.4000	1289.1438	4075.7758	384.2000	764.1500	1190.8500	149.8478	0.4804	2.0833	
3_nakD_3	CELL	2014	1	46	0	V	1768.6800	32.3000	17.0000	1338.9861	3824.2389	406.3000	4.2500	442.8500	299.6956	0.2475	1.9000	
3_nakD_3	CELL	2014	1	47	0	V	1416.1000	35.7000	28.9000	1349.0298	3115.2986	1.7000	184.4500	221.8500	186.8232	0.5098	1.2353	
3_nakD_3	CELL	2014	1	48	0	V	982.6000	30.6000	28.9000	1355.9450	3586.4500	417.3500	790.5000	1238.4500	208.2300	0.2848	1.0588	
3_nakD_3	CELL	2014	1	49	0	V	774.5200	20.4000	20.4000	1364.8843	3858.8224	2.5500	4.2500	27.2000	173.2007	0.3244	1.0000	
3_nakD_3	CELL	2014	1	50	0	V	1147.3300	44.2000	34.0000	1370.8509	3323.5856	425.0000	320.4500	789.6500	126.4949	0.9011	1.3000	
3_nakD_3	CELL	2014	1	51	0	V	1427.6600	40.8000	30.6000	1379.3676	4157.4051	146.2000	428.4000	615.4000	252.9897	0.2803	1.3333	
3_nakD_3	CELL	2014	1	52	0	V	999.9400	32.3000	42.5000	1388.0353	2874.0908	394.4000	5.1000	431.8000	136.2253	0.6771	0.7600	
3_nakD_3	CELL	2014	1	53	0	V	803.4200	34.0000	30.6000	1402.4144	3240.7932	158.9500	96.9000	289.8500	122.6027	0.6717	1.1111	
3_nakD_3	CELL	2014	1	54	0	V	1427.6600	30.6000	44.2000	1409.7267	3852.2585	12.7500	2.5500	45.9000	247.1515	0.2937	0.6923	
3_nakD_3	CELL	2014	1	55	0	V	893.0100	35.7000	27.2000	1426.6906	3514.8628	455.6000	914.6000	1405.9000	120.6566	0.7708	1.3125	
3_nakD_3	CELL	2014	1	56	0	V	476.8500	23.8000	22.1000	1424.9297	2876.3176	5.9500	181.9000	211.6500	91.4655	0.7163	1.0769	
3_nakD_3	CELL	2014	1	57	0	V	780.3000	35.7000	27.2000	1432.9552	2966.1159	322.1500	310.2500	668.1000	118.7106	0.6958	1.3125	
3_nakD_3	CELL	2014	1	58	0	V	653.1400	34.0000	22.1000	1458.0434	2981.9956	5.1000	302.6000	341.7000	110.9263	0.6670	1.5385	
3_nakD_3	CELL	2014	1	59	0	V	514.4200	28.9000	20.4000	1493.9657	3370.0781	489.6000	0.8500	519.3500	99.2498	0.6562	1.4167	
3_nakD_3	CELL	2014	1	60	0	V	341.0200	18.7000	20.4000	1495.6254	4258.9466	333.2000	79.9000	431.8000	68.1126	0.9237	0.9167	
3_nakD_3	CELL	2014	1	61	0	V	537.5400	34.0000	22.1000	1532.4677	3167.1731	344.2500	11.9000	390.1500	87.5734	0.8808	1.5385	
3_nakD_3	CELL	2014	1	62	0	V	1317.8400	45.9000	30.6000	1538.3434	4051.8307	466.6500	856.8000	1369.3500	151.7939	0.7187	1.5000	
3_nakD_3	CELL	2014	1	63	0	V	1546.1500	52.7000	39.1000	1564.5656	3712.0723	440.3000	323.8500	816.8500	179.0389	0.6061	1.3478	
3_nakD_3	CELL	2014	1	64	0	V	1335.1800	47.6000	32.3000	1571.0613	4276.7327	196.3500	13.6000	257.5500	157.6321	0.6752	1.4737	
3_nakD_3	CELL	2014	1	65	0	V	1606.8400	30.6000	23.8000	1590.5610	3459.2004	4.2500	430.1000	464.9500	239.3672	0.3524	1.2857	
3_nakD_3	CELL	2014	1	66	0	V	450.8400	25.5000	20.4000	1583.6154	3173.6276	11.9000	357.8500	395.2500	83.6812	0.8091	1.2500	
3_nakD_3	CELL	2014	1	67	0	V	641.5800	30.6000	25.5000	1624.5950	3249.6342	95.2000	817.7000	943.5000	116.7645	0.5913	1.2000	
3_nakD_3	CELL	2014	1	68	0	V	355.4700	20.4000	17.0000	1630.7423	4271.4780	12.7500	11.0500	44.2000	73.9509	0.8168	1.2000	
3_nakD_3	CELL	2014	1	69	0	V	609.7900	28.9000	25.5000	1677.6502	4266.9194	11.0500	12.7500	52.7000	95.3577	0.8427	1.1333	
3_nakD_3	CELL	2014	1	70	0	V	771.6300	23.8000	27.2000	1718.9610	3936.2831	0.8500	758.2000	782.8500	118.7106	0.6881	0.8750	
3_nakD_3	CELL	2014	1	71	0	V	817.8700	35.7000	28.9000	1727.9088	3609.5806	281.3500	764.1500	1081.2000	120.6566	0.7060	1.2353	
3_nakD_3	CELL	2014	1	72	0	V	387.2600	18.7000	20.4000	1723.8254	4261.6970	11.9000	770.9500	801.5500	89.5195	0.6073	0.9167	
3_nakD_3	CELL	2014	1	73	0	V	476.8500	22.1000	23.8000	1746.8376	3482.8467	617.9500	3.4000	643.4500	87.5734	0.7814	0.9286	
3_nakD_3	CELL	2014	1	74	0	V	887.2300	35.7000	13.6000	1764.1459	3101.4756	191.2500	222.7000	449.6500	184.8771	0.3262	2.6250	
3_nakD_3	CELL	2014	1	75	0	V	343.9100	17.0000	15.3000	1769.8714	3163.9714	2.5500	262.6500	282.2000	91.4655	0.5166	1.1111	
3_nakD_3	CELL	2014	1	76	0	V	800.5300	42.5000	23.8000	1777.5249	3188.4881	628.1500	738.6500	1409.3000	116.7645	0.7378	1.7857	
3_nakD_3	CELL	2014	1	77	0	V	606.9000	18.7000	30.6000	1775.6743	4025.9886	469.2000	214.2000	702.1000	149.8478	0.3396	0.6111	
3_nakD_3	CELL	2014	1	78	0	V	604.0100	25.5000	25.5000	1774.7349	3480.9737	3.4000	585.6500	614.5500	95.3577	0.8347	1.0000	
3_nakD_3	CELL	2014	1	79	0	V	1173.3400	18.7000	22.1000	1821.6337	2887.5002	1.7000	1.7000	22.1000	260.7740	0.2168	0.8462	
3_nakD_3	CELL	2014	1	80	0	V	1170.4500	27.2000	42.5000	1877.6185	3064.1472	683.4000	3.4000	714.0000	171.2546	0.5015	0.6400	
3_nakD_3	CELL	2014	1	81	0	V	710.9400	25.5000	22.1000	1911.9541	3060.0691	3.4000	674.9000	703.8000	167.3625	0.3190	1.1538	
3_nakD_3	CELL	2014	1	82	0	V	621.3500	30.6000	22.1000	2032.4172	3773.9842	525.3000	90.1000	646.0000	103.1420	0.7340	1.3846	
3_nakD_3	CELL	2014	1	83	0	V	1473.9000	42.5000	35.7000	2057.0833	3319.2600	321.3000	9.3500	373.1500	216.0143	0.3969	1.1905	
3_nakD_3	CELL	2014	1	84	0	V	650.2500	23.8000	28.9000	2057.3098	4126.2098	773.5000	3.4000	800.7000	107.0341	0.7133	0.8235	
3_nakD_3	CELL	2014	1	85	0	V	390.1500	22.1000	17.0000	2076.5563	2829.2911	401.2000	10.2000	433.5000	87.5734	0.6393	1.3000	
3_nakD_3	CELL	2014	1	86	0	V	372.8100	25.5000	13.6000	2082.2760	2848.0008	403.7500	9.3500	438.6000	81.7351	0.7013	1.8750	
3_nakD_3	CELL	2014	1	87	0	V	1002.8300	40.8000	30.6000	2093.0527	2968.3421	301.7500	154.7000	497.2500	124.5488	0.8124	1.3333	
3_nakD_3	CELL	2014	1	88	0	V	367.0300	18.7000	20.4000	2084.9898	4122.9016	3.4000	164.9000	187.0000	77.8430	0.7612	0.9167	
3_nakD_3	CELL	2014	1	89	0	V	872.7800	34.0000	27.2000	2109.6719	3314.5215	10.2000	573.7500	617.9500	122.6027	0.7296	1.2500	
3_nakD_3	CELL	2014	1	90	0	V	1274.4900	37.4000	44.2000	2126.8542	2836.0240	11.0500	563.5500	612.0000	233.5290	0.2937	0.8462	
3_nakD_3	CELL	2014	1	91	0	V	1037.5100	28.9000	37.4000	2225.9109	4008.7705	855.9500	4.2500	889.1000	159.5781	0.5120	0.7727	
3_nakD_3	CELL	2014	1	92	0	V	710.9400	28.9000	30.6000	2227.6634	3558.2935	857.6500	331.5000	1218.0500	105.0881	0.8090	0.9444	
3_nakD_3	CELL	2014	1	93	0	V	696.4900	27.2000	28.9000	2238.2651	3110.1253	221.0000	221.0000	469.2000	99.2498	0.8885	0.9412	
3_nakD_3	CELL	2014	1	94	0	V	916.1300	37.4000	27.2000	2245.7268	3766.8246	91.8000	418.2000	547.4000	124.5488	0.7421	1.3750	
3_nakD_3	CELL	2014	1	95	0	V	895.9000	37.4000	28.9000	2258.6310	3710.3816	323.8500	206.5500	567.8000	120.6566	0.7733	1.2941	
3_nakD_3	CELL	2014	1	96	0	V	661.8100	18.7000	34.0000	2256.4642	4009.6319	4.2500	3.4000	26.3500	116.7645	0.6100	0.5500	
3_nakD_3	CELL	2014	1	97	0	V	1023.0600	30.6000	37.4000	2276.7082	4159.7031	429.2500	108.8000	568.6500	128.4410	0.7793	0.8182	
3_nakD_3	CELL	2014	1	98	0	V	687.8200	23.8000	30.6000	2284.0929	4007.2929	4.2500	356.1500	384.2000	107.0341	0.7545	0.7778	
3_nakD_3	CELL	2014	1	99	0	V	893.0100	30.6000	27.2000	2294.5379	3361.9508	387.6000	0.8500	419.0500	149.8478	0.4998	1.1250	
3_nakD_3	CELL	2014	1	100	0	V	508.6400	25.5000	23.8000	2294.3142	3213.4926	891.6500	44.2000	961.3500	87.5734	0.8334	1.0714	
3_nakD_3	CELL	2014	1	101	0	V	1092.4200	25.5000	35.7000	2325.8384	3157.2418	268.6000	465.8000	759.9000	188.7693	0.3852	0.7143	
3_nakD_3	CELL	2014	1	102	0	V	760.0700	28.9000	25.5000	2410.1992	3211.6684	44.2000	358.7000	431.8000	112.8724	0.7497	1.1333	
3_nakD_3	CELL	2014	1	103	0	V	343.9100	11.9000	28.9000	2429.0714	2964.1429	154.7000	3.4000	170.0000	85.6273	0.5894	0.4118	
3_nakD_3	CELL	2014	1	104	0	V	1335.1800	47.6000	34.0000	2447.9816	3798.9738	962.2000	209.9500	1219.7500	163.4703	0.6279	1.4000	
3_nakD_3	CELL	2014	1	105	0	V	736.9500	28.9000	28.9000	2437.5667	4132.3067	166.6000	237.1500	432.6500	112.8724	0.7269	1.0000	
3_nakD_3	CELL	2014	1	106	0	V	1323.6200	25.5000	37.4000	2460.2192	2963.6493	3.4000	0.8500	29.7500	173.2007	0.5545	0.6818	
3_nakD_3	CELL	2014	1	107	0	V	1040.4000	39.1000	30.6000	2472.1683	3359.5825	71.4000	240.5500	351.0500	144.0095	0.6304	1.2778	
3_nakD_3	CELL	2014	1	108	0	V	728.2800	32.3000	25.5000	2491.9774	3460.8492	430.1000	226.1000	688.5000	112.8724	0.7183	1.2667	
3_nakD_3	CELL	2014	1	109	0	V	520.2000	18.7000	20.4000	2513.8939	4229.9117	3.4000	374.0000	396.1000	130.3870	0.3845	0.9167	
3_nakD_3	CELL	2014	1	110	0	V	312.1200	17.0000	23.8000	2516.8815	4149.2750	108.8000	211.6500	337.4500	68.1126	0.8454	0.7143	
3_nakD_3	CELL	2014	1	111	0	V	777.4100	20.4000	28.9000	2534.4346	3674.5658	736.1000	0.8500	757.3500	120.6566	0.6711	0.7059	
3_nakD_3	CELL	2014	1	112	0	V	497.0800	25.5000	11.9000	2691.0703	3231.9570	632.4000	222.7000	880.6000	99.2498	0.6341	2.1429	
3_nakD_3	CELL	2014	1	113	0	V	656.0300	8.5000	34.0000	2698.3568	3097.6621	2.5500	0.8500	11.9000	167.3625	0.2943	0.2500	
3_nakD_3	CELL	2014	1	114	0	V	323.6800	23.8000	15.3000	2699.6152	3698.1071	209.1000	209.9500	442.8500	85.6273	0.5548	1.5556	
3_nakD_3	CELL	2014	1	115	0	V	621.3500	32.3000	25.5000	2735.0153	3101.3693	4.2500	124.9500	161.5000	112.8724	0.6129	1.2667	
3_nakD_3	CELL	2014	1	116	0	V	554.8800	27.2000	23.8000	2748.7849	2954.3344	128.3500	209.1000	364.6500	101.1959	0.6809	1.1429	
3_nakD_3	CELL	2014	1	117	0	V	843.8800	37.4000	28.9000	2858.0435	4080.8616	765.8500	14.4500	817.7000	122.6027	0.7055	1.2941	
3_nakD_3	CELL	2014	1	118	0	V	939.2500	34.0000	30.6000	2907.4028	3786.3655	212.5000	34.8500	281.3500	128.4410	0.7155	1.1111	
3_nakD_3	CELL	2014	1	119	0	V	372.8100	17.0000	23.8000	2908.5946	3664.0798	177.6500	49.3000	243.9500	75.8969	0.8133	0.7143	
3_nakD_3	CELL	2014	1	120	0	V	1017.2800	35.7000	34.0000	2922.0972	3875.4156	749.7000	166.6000	952.0000	126.4949	0.7989	1.0500	
3_nakD_3	CELL	2014	1	121	0	V	615.5700	28.9000	23.8000	2917.9981	4076.1371	14.4500	124.1000	167.4500	124.5488	0.4987	1.2143	
3_nakD_3	CELL	2014	1	122	0	V	456.6200	17.0000	30.6000	2914.0690	3567.0089	331.5000	11.9000	360.4000	93.4116	0.6576	0.5556	
3_nakD_3	CELL	2014	1	123	0	V	395.9300	23.8000	17.0000	2935.6891	3119.1029	336.6000	25.5000	385.9000	81.7351	0.7448	1.4000	
3_nakD_3	CELL	2014	1	124	0	V	1025.9500	30.6000	34.0000	2942.4845	4128.7493	237.1500	13.6000	281.3500	144.0095	0.6217	0.9000	
3_nakD_3	CELL	2014	1	125	0	V	2106.8100	47.6000	51.0000	2968.3632	3569.7388	12.7500	76.5000	136.8500	194.6075	0.6991	0.9333	
3_nakD_3	CELL	2014	1	126	0	V	878.5600	28.9000	34.0000	2964.3806	4305.7309	1127.9500	83.3000	1240.1500	124.5488	0.7117	0.8500	
3_nakD_3	CELL	2014	1	127	0	V	1184.9000	40.8000	40.8000	2976.7871	3470.5541	226.1000	138.5500	405.4500	159.5781	0.5847	1.0000	
3_nakD_3	CELL	2014	1	128	0	V	728.2800	28.9000	30.6000	2983.8036	3286.5452	1031.0500	138.5500	1198.5000	105.0881	0.8287	0.9444	
3_nakD_3	CELL	2014	1	129	0	V	358.3600	15.3000	28.9000	2978.1806	2996.7984	758.2000	4.2500	777.7500	77.8430	0.7432	0.5294	
3_nakD_3	CELL	2014	1	130	0	V	2583.6600	56.1000	52.7000	3001.6352	3978.2966	938.4000	5.1000	999.6000	241.3133	0.5575	1.0645	
3_nakD_3	CELL	2014	1	131	0	V	1173.3400	47.6000	30.6000	2996.5724	3353.5599	241.4000	62.0500	351.0500	153.7399	0.6238	1.5556	
3_nakD_3	CELL	2014	1	132	0	V	1317.8400	35.7000	42.5000	3001.9502	4126.7463	13.6000	44.2000	93.5000	163.4703	0.6197	0.8400	
3_nakD_3	CELL	2014	1	133	0	V	1826.4800	34.0000	27.2000	3017.4812	3002.1677	4.2500	0.8500	39.1000	219.9065	0.4746	1.2500	
3_nakD_3	CELL	2014	1	134	0	V	991.2700	27.2000	35.7000	3007.0869	3794.2117	34.0000	38.2500	99.4500	142.0635	0.6172	0.7619	
3_nakD_3	CELL	2014	1	135	0	V	1222.4700	34.0000	37.4000	3015.7638	3118.8730	25.5000	18.7000	78.2000	159.5781	0.6033	0.9091	
3_nakD_3	CELL	2014	1	136	0	V	1716.6600	51.0000	40.8000	3040.3355	3658.4744	49.3000	104.5500	204.8500	169.3085	0.7526	1.2500	
3_nakD_3	CELL	2014	1	137	0	V	1635.7400	45.9000	44.2000	3043.0751	3404.4272	1000.4500	104.5500	1150.9000	175.1468	0.6701	1.0385	
3_nakD_3	CELL	2014	1	138	0	V	1202.2400	27.2000	47.6000	3053.4248	3970.7627	1.7000	82.4500	111.3500	210.1761	0.3420	0.5714	
3_nakD_3	CELL	2014	1	139	0	V	2384.2500	61.2000	51.0000	3093.4931	2889.9444	608.6000	75.6500	745.4500	235.4751	0.5403	1.2000	
3_nakD_3	CELL	2014	1	140	0	V	1979.6500	52.7000	47.6000	3095.1366	3115.6161	17.0000	76.5000	146.2000	184.8771	0.7278	1.1071	
3_nakD_3	CELL	2014	1	141	0	V	1988.3200	54.4000	37.4000	3122.1612	3781.3757	36.5500	14.4500	105.4000	233.5290	0.4582	1.4545	
3_nakD_3	CELL	2014	1	142	0	V	315.0100	20.4000	17.0000	3116.4743	3479.5569	55.2500	74.8000	150.4500	73.9509	0.7238	1.2000	
3_nakD_3	CELL	2014	1	143	0	V	901.6800	42.5000	23.8000	3125.5099	4122.5654	43.3500	62.9000	148.7500	144.0095	0.5464	1.7857	
3_nakD_3	CELL	2014	1	144	0	V	1661.7500	57.8000	32.3000	3140.0360	4094.3746	123.2500	8.5000	189.5500	208.2300	0.4816	1.7895	
3_nakD_3	CELL	2014	1	145	0	V	1734.0000	49.3000	44.2000	3150.3493	3546.4805	73.9500	50.1500	173.4000	182.9311	0.6512	1.1154	
3_nakD_3	CELL	2014	1	146	0	V	684.9300	22.1000	37.4000	3139.8354	3697.9519	209.9500	8.5000	240.5500	138.1713	0.4508	0.5909	
3_nakD_3	CELL	2014	1	147	0	V	1236.9200	34.0000	44.2000	3159.3269	3212.7855	358.7000	3.4000	396.1000	138.1713	0.8142	0.7692	
3_nakD_3	CELL	2014	1	148	0	V	2060.5700	59.5000	40.8000	3171.4489	4291.9540	85.8500	36.5500	181.9000	204.3379	0.6202	1.4583	
3_nakD_3	CELL	2014	1	149	0	V	1572.1600	57.8000	34.0000	3172.9937	3356.0375	62.9000	35.7000	156.4000	186.8232	0.5660	1.7000	
3_nakD_3	CELL	2014	1	150	0	V	1442.1100	35.7000	42.5000	3168.9499	4199.7188	1327.7000	42.5000	1405.9000	177.0928	0.5778	0.8400	
3_nakD_3	CELL	2014	1	151	0	V	2869.7700	66.3000	47.6000	3196.1712	2978.2956	344.2500	22.9500	433.5000	270.5044	0.4928	1.3929	
